Id,Label,Lat,Lng,Country,airportID,Mass,Dist2Air
n943,Gävle Gavleborg County Sweden,60.681098938,17.1231994629,Sweden,737,364.0,76.177654751141
n1036,Wad Madani  Sudan,14.4088602066,33.5094108582,Sudan,1175,38.0,103.56661189767885
n2237,Korle Bu Accra Ghana,5.537225,-0.227065,Ghana,248,381.0,6.263231786261603
n2445,Hong Hom Hong Kong Peoples R China,36.5530853271,103.97543335,China,6431,1.0,36.13486609264704
n1156,Stockton On Tees  England,54.5614013672,-1.3278100491,United Kingdom,522,2282.0,5.4404909392703935
n2427,Saarland  Germany,49.3843841553,6.9532995224,Germany,349,62.0,13.68242539672832
n1800,Khartoum North  Sudan,15.6281404495,32.5380096436,Sudan,1175,641.0,2.8538936652268387
n1662,Busum  Germany,54.1335983276,8.8568696976,Germany,410,55.0,57.70847064233565
n2273,Bogota DC Colombia,4.3153343201,-74.1796035767,Colombia,2709,5.0,26.78130160376771
n2141,Macao  Peoples R China,22.204066,113.552607,China,3121,525.0,4.515945416365636
n2306,Farmington ME USA,44.6702690125,-70.1509475708,United States,3701,62.0,29.785975242820573
n1901,Le Mans Loire Region France,48.0040016174,0.2021200061,France,1376,1289.0,46.44545082283102
n1118,Kuching Sarawak Malaysia,1.520179987,110.353607178,Malaysia,3263,103.0,2.4944804516882293
n2283,Batesville AR United States,35.7697601318,-91.6500015259,United States,3591,71.0,56.39912302935969
n2443,Minneapolis MI USA,43.8767814636,-85.7973403931,United States,7054,1.0,35.29188509087244
n1459,Moratuwa  Sri Lanka,6.7789797783,79.8831100464,Sri Lanka,3024,944.0,27.758805049907725
n2355,Tegucigalpa Mdc  Honduras,14.105481,-87.201134,Honduras,1776,64.0,3.2638896163314044
n1542,Salta  Argentina,-24.8082008362,-65.4068984985,Argentina,2476,237.0,5.966677956798161
n2252,Yerba Buena Tucuman  Argentina,-26.8048000336,-65.2953033447,Argentina,2460,39.0,11.998382337266856
n1593,Aversa CE Italy,40.9730987549,14.2142000198,Italy,1561,1045.0,7.222468214491325
n1848,Barranquilla Atlantico Colombia,10.982170105,-74.8300170898,Colombia,2710,94.0,7.214729787432003
n669,Linnanmaa  Finland,61.2190895081,21.6281509399,Finland,448,57.0,17.701688837516826
n1918,Passau  Germany,48.5845985413,13.4834003448,Germany,1611,276.0,40.39972051747091
n1076,Diliman Central Luzon Philippines,15.0405797958,120.937850952,Philippines,4140,1.0,27.110108680260193
n2116,Braganca Paulista SP Brazil,-22.9513301849,-46.5408401489,Brazil,2564,131.0,33.5221330018429
n1761, Sard. Italy,40.0906181335,9.0347576141,Italy,1517,47.0,54.16421405291132
n1178,Hengyang City Hunan Peoples R China,26.889244,112.578217,China,8845,504.0,70.50626289466506
n1706,Magnisía Thessaly Greece,39.3347511292,23.5297412872,Greece,1448,1.0,40.127006960103245
n1715,Tuzla  Bosnia & Herceg,44.5368003845,18.6959991455,Bosnia & Herceg,1646,267.0,52.41704392343288
n1023,Moab UT USA,38.5732688904,-109.549797058,United States,7074,44.0,16.72909431275975
n994,Millersburg MI USA,45.3409614563,-84.0599822998,United States,5720,8.0,30.354264369395043
n1625,Havelock NC United States,34.875579834,-76.9034500122,United States,3730,1.0,15.759297166277529
n857,Rutland VT USA,43.6041107178,-73.0145874023,United States,5767,82.0,6.101462240655712
n1140,Vladimir Vladimir Russia,56.1303482056,40.4100990295,Russia,6940,291.0,99.28086323673301
n2481,Warwick England United Kingdom,52.2907981873,-1.5831400156,United Kingdom,469,11733.0,13.23970461748699
n1731,Penetanguishene ON Canada,44.7756004333,-79.9216995239,Canada,193,47.0,77.24355986537681
n1840, Otago New Zealand,-45.2656288147,169.537597656,New Zealand,2030,68.0,42.417829291876835
n1601,Mbabane  Swaziland,-26.3229999542,31.1305999756,Swaziland,887,12.0,17.956218506561612
n2213,Iksan North Jeolla South Korea,35.922870636,126.947036743,South Korea,6003,1276.0,18.575866422097395
n2474,Ferney Voltaire  France,46.2584991455,6.1153101921,France,1335,23080.0,61.397716401332964
n1451,Xinjiang Uygur China,41.2114944458,85.3294830322,China,6407,1.0,53.314049121101405
n227,Mt Careml  Israel,32.7317657471,35.0590820313,Israel,1596,19064.0,5.446946795740429
n805, Yamaguchi Japan,34.146979,131.467614,Japan,2296,2794.0,18.48844976878627
n2391,Friedrichshafen BW Germany,47.6649017334,9.4785804749,Germany,382,233.0,1.5938592113377357
n1854,Xanthi  Greece,41.1408996582,24.8866004944,Greece,1462,854.0,21.011236938032027
n2365,Jalisco  Mexico,20.5798854828,-103.613945007,Mexico,1804,1.0,19.9945488974367
n1414,Tatarstan  Russia,55.3524055481,50.9184188843,Russia,6969,139.0,44.85550575285852
n2318,Kihei HI United States,20.782119751,-156.463119507,United States,3456,42.0,8.322707600611142
n1753,Chester England United Kingdom,53.1624488831,-2.9070799351,United Kingdom,519,1368.0,3.120221022369508
n2277,Charlottesville WV USA,38.642414093,-80.6136169434,United States,4285,1.0,56.132255327024986
n2140,Iglesias  Italy,39.3134002686,8.5410804749,Italy,1519,1.0,27.776565160861654
n1246,Karachai Cherkessian Rep Zelenchukskiy R Russia,44.2101211548,42.0501899719,Russia,2962,1.0,51.0962911784813
n2176,Taguatinga DF Brazil,-15.8323001862,-48.0522384644,Brazil,2531,4080.0,9.276088871591027
n2257,Piacenza Em.Rom. Italy,45.042301178,9.6943998337,Italy,1531,611.0,33.06565016521599
n2068,Alfenas MG Brazil,-21.4253997803,-45.9501991272,Brazil,2613,166.0,119.13797197874882
n925,Nan Kang District  Taiwan,25.0562000275,121.613182068,Taiwan,2276,61550.0,23.850363593919376
n2178,Tuttlingen  Germany,47.9790992737,8.7939100266,Germany,1678,26.0,37.31444540217183
n1489,Afyon Afyon Turkey,38.7579994202,30.5382804871,Turkey,9045,36.0,32.82640806805537
n2170,Haining City Zhejiang Peoples R China,30.488898,120.652522,China,3386,1.0,22.14030905214734
n1936,Hvanneyri Borgarnes Iceland,64.5645065308,-21.7622795105,Iceland,16,13.0,47.35500374262712
n2090,Mosgiel  New Zealand,-45.8786277771,170.351486206,New Zealand,2011,7015.0,8.116603414886889
n2093,Słupsk PM Poland,54.46900177,17.0296001434,Poland,668,166.0,58.08997237292407
n2192,Marion AL USA,32.6346282959,-87.3191299438,United States,4115,1.0,58.65741161408158
n2314,Martinsville IN  USA,36.6899604797,-79.868812561,United States,4016,41.0,44.299660740931756
n1362,Pago Pago  Somalia,-14.2688999176,-170.682662964,Somalia,1970,27.0,4.677778497030336
n699,New Cairo  Egypt,30.0300006866,31.4699993134,Egypt,1128,53.0,7.429505821768436
n522,Antilles FL United States,27.7108211517,-80.4139022827,Neth Antilles,3671,215.0,30.541424865576502
n2097,Amritapuri Po Kerala India,10.4503688812,76.4088058472,India,3137,1.0,56.53965316487652
n2361,Andong Kyungbuk South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1902,Ma'anshan Anhui China,31.7340106964,118.482200623,China,3388,318.0,22.324770218715873
n708,Naini Tal Uttaranchal India,29.3917007446,79.4532012939,India,4188,431.0,81.18361661707465
n2285,Lake Havasu City AZ USA,34.47397995,-114.345863342,United States,6132,5.0,58.99107780516937
n2375,Elmira NY USA,42.0904083252,-76.7988128662,United States,3946,215.0,6.756942204487672
n1956,Chunan  Taiwan,24.6943683624,120.924156189,Taiwan,2276,204.0,32.79914561307473
n2172, Central Israel,31.9573001862,34.8484992981,Israel,1590,43195.0,4.355217784660376
n1632,Coonabarabran NSW Australia,-31.2739601135,149.277450561,Australia,3358,1.0,77.11508592291742
n2015,Balikesir  Turkey,39.6449813843,27.8854598999,Turkey,5802,476.0,46.82082582180938
n2485,Mymensingh  Bangladesh,24.7464294434,90.4074707031,Bangladesh,3076,214.0,62.397916618547036
n2438,Menai Bridge Anglesey Wales,53.2271995544,-4.167140007,United Kingdom,519,357.0,49.33695521011581
n1815,Basavanagudi Bengaluru India,12.9390497208,77.5714111328,India,3131,17277.0,6.561260877027541
n1737,Homagama Western Sri Lanka,6.8442797661,80.0147781372,Sri Lanka,3024,224.0,24.91401823198726
n1986,Pune MH India,18.517403,73.859526,India,3017,8271.0,5.959890418204357
n2332,Becker MN USA,46.9346313477,-95.6738204956,United States,4287,1.0,52.79091848653698
n2082,Bani Suwayf  Egypt,29.0763187408,31.0969276428,Egypt,1128,215.0,74.58333803725212
n1961,St George GE Bermuda,32.3026695251,-64.7516860962,Bermuda,4069,75.0,6.010993733763083
n918,Thiruchirapalli  India,10.8057603836,78.6947097778,India,3152,1718.0,2.9711451270358045
n1911,Ranchi Bihar India,23.336838,85.302779,India,3063,779.0,1.9679092369894353
n1271,Browning MT USA,48.5559005737,-113.010818481,United States,4127,1.0,59.544624016350326
n1128,Ft Atkinson WI USA,42.9263687134,-88.8370132446,United States,3459,400.0,29.265126909249222
n2164,Francistown  Botswana,-21.1700000763,27.507900238,Botswana,877,1.0,2.267292865105194
n1244,Brandon MB Canada,49.842300415,-99.9689025879,Canada,31,317.0,4.737918457555179
n876,Keyworth England United Kingdom,52.8778610229,-1.0854500532,United Kingdom,523,29828.0,10.624251874694018
n1975,Hamadan  Iran,34.7895698547,48.5126190186,Iran,6790,1204.0,5.946312570410567
n2344,  Taiwan,23.6857891083,120.897491455,Taiwan,2268,39.0,43.64820224824853
n1539,Bergisch Gladbach Gladbach Germany,50.9894981384,7.1231598854,Germany,344,18721.0,8.580707843195784
n1951,Prineville OR United States,44.3029212952,-120.844039917,United States,4103,1.0,15.504504473323795
n1483,Culemborg Gelderland Netherlands,51.952999115,5.2129402161,Netherlands,585,28502.0,35.424848178674296
n2019,Canakkale  Turkey,40.1506385803,26.4022102356,Turkey,6781,1.0,1.5747447649469744
n1672,Rockport ME USA,44.1867103577,-69.0815887451,United States,4026,31.0,8.7903999254887
n1529,Merrimac WI United States,43.3731002808,-89.6280593872,United States,3459,36.0,21.75811047159617
n1837,Fiapre Sunyani Ghana,7.3666667938,-2.3499999046,Ghana,251,1.0,1.4935315154803819
n1998,Gyeongsan Si Gyeongbuk South Korea,35.808971405,128.735488892,South Korea,2381,12541.0,7.281169579779541
n1990,Callicoon NY USA,41.7670593262,-75.0560531616,United States,4286,1.0,45.46758080295934
n1367,Evanston WY USA,41.2674789429,-110.96396637,United States,3536,12.0,62.351009563318634
n2543,Port Au Prince  Haiti,18.5391998291,-72.3349990845,Haiti,1897,18.0,3.9621290880341284
n2421,Zufriategui  Argentina,-37.0719642639,-64.8545074463,Argentina,2512,1.0,46.271986537763226
n2080,Raipur Chhattisgarh India,21.2472705841,81.6412200928,India,3020,6.0,7.797685938946572
n992,Zibo  Peoples R China,36.819805,118.051503,China,4145,425.0,33.701101101837516
n2491,Maracay Edo Aragua Venezuela,7.6653885841,-66.1454162598,Venezuela,2738,7.0,137.87395678562416
n2367,Ullin IL United States,37.276058197,-89.1834182739,United States,5728,1.0,21.5908562547837
n2298,Chilung  Taiwan,25.120677948,121.726203919,Taiwan,2276,226.0,31.01127105035108
n1919,Linkou  Taiwan,25.0788993835,121.389190674,Taiwan,2276,7355.0,9.785389297697181
n1290,Changzhou  Peoples R China,31.801637,119.965698,China,4109,392.0,17.76948828589143
n2416,Isla Santa Cruz Galapagos Ecuador,-0.624368,-90.382932,Ecuador,2672,16.0,14.29341064065041
n1447,Albury NSW Australia,-36.0769996643,146.916000366,Australia,3333,350.0,2.4334265783191054
n2155,Jeju City Jejudaehakro South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2477,Jeju Si Jeju Do South Korea,33.5045204163,126.540237427,South Korea,2370,1195.0,2.7597480065906246
n1885,Chengde Hebei Province Peoples R China,40.952928,117.958208,China,8858,21.0,85.3912928292443
n1335,Siruseri Tamil Nadu India,23.4060115814,79.4580917358,India,3009,1.0,40.85642166495322
n1807,Yunnan  Peoples R China,22.023797,100.80777,China,4055,1.0,4.625506539469293
n2255,Kunming Yunan Province Peoples R China,25.040412,102.715013,China,3382,5321.0,3.769482484651559
n1863, South Jeolla South Korea,34.6307487488,126.535095215,South Korea,4189,1.0,26.372192917349565
n1471,Quebec  France,46.6372795105,2.3382623196,France,1330,82.0,70.93515005392845
n1792,Chonju Chungbuk South Korea,35.8269996643,127.144386292,South Korea,6003,2618.0,30.061157587345754
n2102,Daejoen  South Korea,36.3344917297,127.437309265,South Korea,6008,29127.0,26.62196417744318
n2041,Hongsung Chungnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2175,Hongsong Chungnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n1873,Minano Alava Spain,42.916759491,-2.6464400291,Spain,1216,1056.0,29.709402501256506
n2182,La Paz Baja Baja California Mexico,24.1647491455,-110.298248291,Mexico,1840,965.0,78.94025229796668
n2358,La Paz Baja California S  Mexico,24.1546401978,-110.31022644,Mexico,1840,965.0,78.67881039336552
n2406,Victoria Tamps  Mexico,23.7311000824,-99.1538925171,Mexico,1798,7.0,12.63338269486607
n1287,Nadiad Gujarat India,22.6527500153,72.9449386597,India,3001,829.0,28.301395200976383
n2502,Orangeburg SC United States,33.4893493652,-80.8647232056,United States,3561,180.0,34.33420271272994
n2527,Santa Cruz  Bolivia,-17.7793006897,-63.1803016663,Bolivia,2771,1.0,9.754851261219212
n1608,St.-Girons Mid-Pyrenees France,42.9856987,1.1468900442,France,1273,26.0,45.76922020818475
n2256,Binzhou Shandong Peoples R China,37.381556,117.977878,China,4145,1.0,18.349367816651668
n2328,Columbus GA USA,32.4629211426,-84.9875717163,United States,4255,210.0,4.655744761868246
n2366,Panno Aqil  Pakistan,27.832660675,69.0975036621,Pakistan,2227,1.0,20.19762475170634
n2418,Martin  Slovakia,49.0383682251,18.941110611,Slovakia,1582,351.0,58.82912131144736
n2535,Santa Rosa La Pampa Argentina,-36.6203804016,-64.2925109863,Argentina,2512,1.0,2.403296163202878
n1472,Iola WI USA,44.5077095032,-89.130897522,United States,4045,1.0,31.27382370721704
n2331,Mantua Lomb. Italy,45.1492004395,10.7736997604,Italy,1550,113.0,17.92290767294884
n1659,Wen Sheng Miaoli Taiwan,23.6857891083,120.897491455,Taiwan,2268,39.0,43.64820224824853
n2435,Cortez CO USA,37.3546600342,-108.553657532,United States,4338,11.0,5.426351153750919
n1974,Palampur Himachal Prades India,31.0003700256,77.2240600586,India,3089,875.0,34.31631538200847
n2339,Libby MT United States,48.3880996704,-115.555168152,United States,4127,1.0,59.89297566403351
n870,Danville KY United States,37.6459693909,-84.7749710083,United States,4017,75.0,28.515281263759665
n2531,Ituri Forest  Congo,1.418445,28.562682,Congo,1033,1.0,114.97390880806078
n2379, OAX Mexico,16.9692153931,-96.458404541,Mexico,1829,1.0,17.850389764202266
n2225,Tumeremo Bolivar State Venezuela,7.3017001152,-61.5051116943,Venezuela,2856,6.0,109.68683722905389
n1568,Bragança Bragança Portugal,41.8092002869,-6.766699791,Portugal,6756,161.0,78.33786082230178
n1783,Puerto Madryn Chubut Argentina,-42.7707290649,-65.0493774414,Argentina,2492,272.0,2.8214674335173267
n1157,Weisswasser  Germany,51.5031013489,14.6259002686,Germany,338,1.0,45.05159853451028
n2362,São Luís MA Brazil,-2.5882799625,-44.1976013184,Brazil,2616,310.0,2.5298670420762543
n2404,Santos SP Brazil,-23.9918003082,-46.2997016907,Brazil,2564,194.0,40.13553521896633
n2324,Târgu Mureş Mureş Romania,46.5427703857,24.5671520233,Romania,1662,269.0,8.997725294739
n2087,Canton MO USA,40.1340408325,-91.5190124512,United States,5774,11.0,21.661784758754358
n1025,Sivas Sivas Turkey,39.7502593994,37.0175094604,Turkey,1694,1.0,7.478864231581058
n1890,Seymour IN United States,38.9571990967,-85.8891983032,United States,4014,1.0,54.73047007855764
n1352,Dalseong Gun Daegu South Korea,35.876289,128.603852,South Korea,2381,10270.0,3.315927292256007
n2203,Galiano Island BC Canada,48.9365119934,-123.450912476,Canada,184,13.0,20.038792744285
n2269,Komotini Eastern Macedonia and Thrace Greece,41.1158981323,25.3938007355,Greece,1446,197.0,34.39876595090039
n1385,Nelson Nelson New Zealand,-41.2742996216,173.285995483,New Zealand,2024,236.0,3.755543687784801
n2066,King Cty WA USA,46.9307594299,-124.162643433,United States,3577,1.0,94.09249952808781
n2060,Neubrandenburg MV Germany,53.5591850281,13.2778253555,Germany,5557,75.0,42.01939170127264
n2383,Jensen UT USA,40.3696899414,-109.334899902,United States,7076,1.0,10.441404790676135
n948,Mariental  Namibia,-24.6269798279,17.955499649,Namibia,4105,1.0,151.13394107497112
n1484,St George UT United States,37.1090698242,-113.58329773,United States,4064,39.0,1.3858335400077588
n2218,Dodowa  Ghana,5.8811402321,-0.0987299979,Ghana,248,1.0,19.631284690277816
n1428,Anseong Gyeonggi South Korea,37.0099983215,127.280838013,South Korea,6008,309.0,23.5901092111112
n1300,Dongguan Guangdong China,23.0443992615,113.736961365,China,3374,82.0,28.381859940658632
n2510,Gyungju  South Korea,35.8395500183,129.216186523,South Korea,2380,426.0,15.351826380371831
n2466,Dublin GA USA,32.5389404297,-82.9072799683,United States,3754,7.0,44.46650720848724
n1103,Bainbridge Island WA USA,47.6269302368,-122.521003723,United States,3577,59507.0,15.767736778544633
n1912,Nagapattinam Tamil Nadu India,10.765752,79.850991,India,3152,95.0,77.46244769847553
n1770,Snezhinsk  Russia,56.063949585,60.7750282288,Russia,2975,191.0,46.93500181499849
n2180,Chiapas  Mexico,16.4872226715,-92.4775619507,Mexico,1846,1.0,36.695699013941045
n2313,San Cristobal De Las Ca Chiapas Mexico,16.4872226715,-92.4775619507,Mexico,1846,1.0,36.695699013941045
n2335,El Minya Al Minya Egypt,28.0888500214,30.7585811615,Egypt,5691,480.0,73.6686616247267
n2372,Ne Atlanta GA USA,31.78647995,-84.4424972534,United States,5715,68.0,22.657801285107517
n1202,Vogtareuth BY Germany,47.948299408,12.1801996231,Germany,346,198.0,33.3893551036871
n2478,Kehl BW Germany,48.5651016235,7.825220108,Germany,1435,15393.0,9.197017795017155
n1285,Oestrich-Winkel HE Germany,49.9980010986,8.0086898804,Germany,340,371.0,23.80939089166969
n1694,Sofia Antipolis  Bulgaria,42.7661018372,25.2837333679,Bulgaria,1193,56.0,53.05783449221646
n2191,Hartwell GA USA,34.3534584045,-82.932258606,United States,5716,1.0,35.91656095889507
n1407,Ezhou Hubei China,30.3999996185,114.833000183,China,3376,14.0,45.653207054935436
n1712,Sao Jose do Rio Preto  Brazil,-20.844499588,-49.395198822,Brazil,2619,888.0,2.063482453673796
n1722,Sao Jose Do Rio Preto SP Brazil,-20.844499588,-49.395198822,Brazil,2619,888.0,2.063482453673796
n2345,Santos  Brazil,-23.9918003082,-46.2997016907,Brazil,2564,194.0,40.13553521896633
n1024,Carabobo  Venezuela,10.1720848083,-68.0181732178,Venezuela,2868,232.0,6.297437899409546
n1989,Connersville IN United States,39.6412582397,-85.1377410889,United States,3488,1.0,48.01758767782013
n2534,San Jose AZ USA,32.8200492859,-109.591972351,United States,6135,9.0,84.41817110826607
n1115,Minersville PA USA,40.6905784607,-76.2589492798,United States,5751,124.0,39.3523780196042
n1983,Ouro Prêto MG Brazil,-20.3848991394,-43.5163002014,Brazil,2537,378.0,59.63586834709449
n1587,Riihimaki  Finland,60.7318992615,24.7898006439,Finland,458,60.0,61.570417790633584
n2378,Serra Talhada PE Brazil,-7.9854598045,-38.2932510376,Brazil,6034,9.0,85.32105660111085
n2436,Jinja  Uganda,0.4311999977,33.2100982666,Uganda,1187,19.0,59.38655595036118
n2412,Malton N Yorkshire England,54.1324996948,-0.7966799736,United Kingdom,522,21.0,36.43324914420518
n2286,St Teresa FL USA,29.9324493408,-84.4404525757,United States,3698,13.0,32.51195569702952
n2046,Fuochan  Peoples R China,23.069245,113.117265,China,7457,19568.0,11.444655398873971
n2248,Hays KS USA,38.870929718,-99.3322677612,United States,5733,254.0,83.86726776751871
n2197,Fujian  Peoples R China,26.067237,119.299779,China,3385,4399.0,24.349088599125174
n2539,Whitefish MT USA,48.410610199,-114.337471008,United States,4127,1.0,7.8647372861035345
n2338,Quetta Balochistan Pakistan,30.2210407257,67.0087814331,Pakistan,2221,121.0,4.728685218260358
n1833,Rockville WA USA,47.4112930298,-120.556266785,United States,6916,1.0,16.404622887742157
n1617,Assen Drenthe Netherlands,52.9976997375,6.5707402229,Netherlands,586,102.0,8.43812298517902
n1935,Taupo Waikato New Zealand,-38.6868209839,176.069610596,New Zealand,2007,85.0,3.741456337741213
n818,Walvis Bay Erongo Namibia,-22.9824008942,14.4809999466,Namibia,6778,5.0,10.451988650068564
n2511,Brotas Salvador BA Brazil,-12.9808797836,-38.4879112244,Brazil,2621,2621.0,11.613759711004104
n1560,Gorgan  Iran,36.8417015076,54.4435997009,Iran,6747,209.0,5.22685974215653
n2081,Rāj Nāndgaon Chhattisgarh India,21.2110900879,81.0893325806,India,3020,18.0,41.886786106028715
n2241,Port Vila  Vanuatu,-17.7341804504,168.320922852,Vanuatu,1997,42.0,2.4093087953521284
n2405,Juba  Sudan,12.1499996185,24.4500007629,Sudan,5701,1.0,34.839959419513555
n1971,Tamano  Japan,34.4873695374,133.953231811,Japan,2337,1.0,19.207418537549827
n1805,Odanah WI USA,46.6110496521,-90.6895675659,United States,3598,49.0,72.99846286585115
n1772,Nuuk Greenland Denmark,64.1750030518,-51.7388877869,Denmark,8,93.0,2.13516414877681
n2288,Schiedlberg  Austria,48.0912017822,14.2616996765,Austria,1611,70.0,10.390573575588773
n2282,Guan Hebei Peoples R China,39.439071,116.309541,China,3364,1.0,46.63582782937868
n1893,Liuzhou Guangxi Zhuang China,24.3212108612,109.395713806,China,6356,113.0,7.861891766792758
n2507,Zunyi Guizhou China,27.6983795166,106.910476685,China,3394,55.0,80.41836511643996
n2132,Jinju Gyeongnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n2042,Tongyong  South Korea,34.8736000061,128.397003174,South Korea,6007,62.0,23.71537617173623
n1681,Port Ludlow WA USA,47.929889679,-122.684753418,United States,3577,17.0,37.533518224613616
n2480,Hassan Karnataka India,13.0020103455,76.139289856,India,7774,26.0,59.06177825084499
n2231,Hawassa  Ethiopia,7.0602021217,38.4767074585,Ethiopia,1109,58.0,93.13745254815679
n2394,Baoding Hebei Peoples R China,38.869762,115.46468,China,6347,1787.0,58.08967075990326
n1346,Jiaozuo Henan Peoples R China,35.197816,113.252359,China,3375,205.0,57.51881542917334
n1984,Kaifeng Henan Peoples R China,34.810449,114.307931,China,3375,1.0,33.286191361554515
n716,Hengshui Hebei Peoples R China,37.740346,115.70043,China,6347,6.0,66.14706999466665
n984,Mesa De Cavacas Estado Portugue Venezuela,9.04119,-69.739024,Venezuela,2822,30.0,43.93711312991581
n1438,H̱adera Haifa Israel,32.43983078,34.9174385071,Israel,1596,588.0,26.562116303725098
n2195,Gabriola BC Canada,49.1613998413,-123.78024292,Canada,33,462.0,8.563010285431977
n821,Ulan Bataar  Mongol Peo Rep,47.894072,106.900477,Mongol Peo Rep,3380,168.0,7.1345654066887505
n2200,Chungcheong Nam Do South Korea,36.5239524841,126.666481018,South Korea,6003,38.0,42.942015033228685
n1062,Măgurele Ilfov Romania,44.3501014709,26.0314998627,Romania,1657,12060.0,15.732977922004958
n441,La Libertad  Peru,-7.9214558601,-78.3683013916,Peru,2804,1.0,51.85166780188027
n2473,Santa Fe  Argentina,-31.5958995819,-60.7206993103,Argentina,2441,1270.0,9.622663946831485
n2055,La Quiaca Jujuy Argentina,-22.103969574,-65.5965270996,Argentina,2768,1.0,68.78278130831409
n2513,Enshi Hubei China,30.2748832703,109.474021912,China,6358,101.0,3.2054516922482117
n1175,Hwaseong Si Gyeonggi South Korea,37.204409,126.828266,South Korea,3930,2295.0,27.657851612491665
n2532,Kaohsiung Cty  Taiwan,22.6201400757,120.312263489,Taiwan,2264,14855.0,3.826308876925037
n1068,Purbe Medinpur W Bengal India,22.0652599335,87.8199386597,India,3043,1.0,57.11877432234354
n1823,Jacksonville IL USA,39.7452011108,-90.2311630249,United States,4336,71.0,30.154758649077188
n2296,Effingham IL United States,39.119228363,-88.5375900269,United States,4042,10.0,52.42832827289757
n2356,Nadia  India,23.4868755341,88.4668426514,India,3071,162.0,48.75161522491263
n1532,Nadia WB India,23.4060115814,79.4580917358,India,3009,1.0,40.85642166495322
n767,Richmond In United States,39.832079,-84.889699,United States,3627,195.0,35.87663268904699
n2409,Bloomington Township IA United States,40.6863899231,-93.9630584717,United States,3729,12.0,60.60556797454876
n1502,Marion IN United States,40.5587997437,-85.6603775024,United States,4041,44.0,37.85936334247296
n1239,Quevedo Los Ríos Ecuador,-1.0172200203,-79.4657821655,Ecuador,7695,9.0,82.77284042397594
n2536,Narbonne  France,43.1851005554,2.9873099327,France,1356,189.0,31.28238048096295
n2128,Salud  Colombia,3.9976072311,-73.2779693604,Colombia,2756,1.0,25.95941173264679
n2279,St Julia De Loria  Andorra,42.4691009521,1.494680047,Andorra,1352,6.0,65.97873352849629
n1858,Ajuchitlan Qro Mexico,20.7071895599,-100.021339417,Mexico,1838,5.0,12.305175795635096
n2152,Thegra  France,44.8207015991,1.7563899755,France,1278,16.0,26.781199594055224
n1566,Viangchan  Laos,17.9539909363,102.617126465,Laos,3120,105.0,4.261451937557086
n1746,Malāyer Hamadan Iran,34.2888298035,48.8213310242,Iran,6790,14.0,42.91272439921465
n1745,Zanjān Zanjan Iran,36.6680984497,48.4844703674,Iran,2123,744.0,76.74818666176554
n1748,Kolkata West Bengal India,22.5705394745,88.3712387085,India,3043,17587.0,7.551046161424301
n2390,Port Orford OR USA,42.7469711304,-124.497398377,United States,5757,1.0,48.005665100852575
n2187,Zhenjiang Jiangsu Prov Peoples R China,32.196082,119.431208,China,4109,1.0,24.05392783751236
n1492,Jilin Jilin China,43.8536605835,126.578483582,China,4380,1.0,75.97921787341127
n2211,Jining Shandong Peoples R China,35.416278,116.581427,China,6944,1.0,2.7271652965520805
n2508,Pingyi Shandong China,35.5027313232,117.626121521,China,6385,1.0,54.40763239728512
n2113,Wicomico Church VA USA,37.8142089844,-76.3783493042,United States,3608,1.0,55.737173065328015
n2047,Kangwon  South Korea,37.7434005737,128.316848755,South Korea,6005,253.0,28.737010363009247
n2487,Rijeka  Croatia,45.323600769,14.4497003555,Croatia,1205,1313.0,9.419323230710122
n1357,Kapsabet  Kenya,0.2021200061,35.0962409973,Kenya,1138,1.0,17.105831917860602
n2274,Mombasa  Kenya,-4.0573801994,39.6627388,Kenya,1145,94.0,4.970514697266637
n2221,Khulna Khulna Bangladesh,22.8462791443,89.5383224487,Bangladesh,3071,77.0,33.466654337691196
n420,Riyadh  Turkey,39.0510101318,34.9303398132,Turkey,3987,1.0,28.717379155782044
n1425,Jedda  Saudi Arabia,21.4816799164,39.1828613281,Saudi Arabia,2072,1785.0,13.776029284922984
n1839,Mobile Post Emek Mayard  Israel,32.705111,35.591811,Israel,1596,117.0,32.68874889136252
n1926,Mp Emek Hayarden  Israel,32.705138,35.591532,Israel,1596,117.0,32.67252134623993
n2461,Kirikkale  Turkey,39.8405990601,33.5124206543,Turkey,1682,770.0,33.83107951884479
n2312,Bitola  Macedonia,41.0323982239,21.3360996246,Macedonia,1453,45.0,40.59217162507164
n2289,Gardnerville NV United States,38.9411392212,-119.750137329,United States,3807,23.0,38.56206118826368
n1371,Cheonan Chungnam South Korea,36.8076095581,127.158798218,South Korea,6008,1278.0,19.858460264784366
n1424,Cheonan Si Chungnam South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n775,Gongju South Chungcheong South Korea,36.4482307434,127.126365662,South Korea,6008,25.0,27.775093045604287
n1243,Nonsan  South Korea,36.1985206604,127.08908081,South Korea,6003,84.0,33.36666206575012
n1125,Coeur d'Alene ID United States,47.6716804504,-116.775848389,United States,3467,112.0,35.46278254079321
