id, name, Metro_name, latitude, longitude, mergeList, totalDegree
4166,Baden Airpark,DE124,48.7793,8.08048,4166|,6114.6666259766
356,Mannheim City,DE126,49.472706,8.514264,356|,240.0
382,Friedrichshafen,DE147,47.671317,9.511486,382|,3356.0
346,Franz Josef Strauss,DE21A,48.353783,11.786086,346|,130509.366500855
347,Nurnberg,DE254,49.4987,11.066897,347|,13867.0
353,Neuenland,DE501,53.0475,8.786667,353|,14430.3333740234
342,Hamburg,DE600,53.630389,9.988228,342|,46042.6000366211
340,Frankfurt Main,DE712,50.026421,8.543125,340|,218848.800186157
772,Laage,DE80K,53.918167,12.278333,772|,1248.0
5557,Heringsdorf Airport,DE80N,53.878706,14.152347,5557|,1208.0
352,Hannover,DE929,52.461056,9.685078,352|,21466.0
345,Dusseldorf,DEA11,51.289453,6.766775,345|,91848.3997192383
344,Koln Bonn,DEA23,50.865917,7.142744,344|,37515.5333862305
371,Paderborn Lippstadt,DEA47,51.614089,8.616317,371|,3360.0
373,Dortmund,DEA52,51.518314,7.612242,373|,9836.0
349,Saarbrucken,DEC01,49.214553,7.109508,349|,2277.0
338,Dresden,DED21,51.132767,13.767161,338|,6169.0
364,Lubeck Blankensee,DEF03,53.805367,10.719222,364|,1260.0
410,Westerland Sylt,DEF07,54.91325,8.340472,410|,1821.0
339,Erfurt,DEG01,50.979811,10.958106,339|,1528.0
608,Billund,DK032,55.740322,9.151778,608|,12797.3333129883
612,Karup,DK041,56.297458,9.124628,612|,240.0
607,Aarhus,DK042,56.300017,10.619008,607|,2180.0
628,Aalborg,DK050,57.092789,9.849164,628|,5269.5999755859
415,Tallinn,EE001,59.413317,24.832844,415|,9413.3333435059
416,Tartu,EE008,58.307461,26.690428,416|,480.0
2333,Matsuyama,Ehime,33.827222,132.699722,2333|,3973.8332519531
3941,Eleftherios Venizelos Intl,EL305,37.936358,23.944467,3941|,59931.6669006348
1454,Kithira,EL307,36.274258,23.016978,1454|,976.0
1469,Mitilini,EL411,39.056667,26.598333,1469|,2736.0
1450,Chios,EL413,38.343175,26.140572,1450|,1464.0
1452,Nikos Kazantzakis,EL431,35.339719,25.180297,1452|,34397.6667480469
1474,Souda,EL434,35.531747,24.149678,1474|,14126.0
1446,Dimokritos,EL511,40.855869,25.956264,1446|,866.6666870117
1486,Makedonia,EL522,40.519725,22.97095,1486|,25854.6667175293
1451,Ioannina,EL543,39.696388,20.8225,1451|,480.0
1448,Nea Anchialos,EL613,39.219619,22.794339,1448|,1560.0
1473,Araxos,EL632,38.151111,21.425556,1473|,960.0
1456,Kalamata,EL653,37.068319,22.025525,1456|,2550.0
1243,Santiago,ES111,42.896333,-8.415144,1243|,10496.0
1250,Vigo,ES114,42.2318,-8.626775,1250|,2940.0
1214,Asturias,ES120,43.563567,-6.034622,1214|,4902.0
1251,Santander,ES130,43.427064,-3.820006,1251|,5968.0
1242,San Sebastian,ES212,43.356519,-1.790611,1242|,775.0
1216,Bilbao,ES213,43.301097,-2.910608,1216|,18108.6666564941
1234,Pamplona,ES220,42.770039,-1.646331,1234|,360.0
5781,LogroÄ‚Â±o-Agoncillo Airport,ES230,42.4542,-2.32083,5781|,240.0
1252,Zaragoza Ab,ES243,41.666242,-1.041553,1252|,2440.0
1229,Barajas,ES300,40.493556,-3.566764,1229|,125767.183044434
6757,Burgos Airport,ES412,42.357628,-3.620764,6757|,240.0
1238,Salamanca,ES415,40.952117,-5.501986,1238|,240.0
1247,Valladolid,ES418,41.706111,-4.851944,1247|,1020.0
1219,Talavera La Real,ES431,38.89125,-6.821333,1219|,480.0
1218,Barcelona,ES511,41.297078,2.078464,1218|,125479.583236694
1222,Girona,ES512,41.900969,2.760547,1222|,15588.0
7459,Lleida-Alguaire Airport,ES513,41.727778,0.535833,7459|,240.0
1236,Reus,ES514,41.147392,1.167172,1236|,6116.0
1212,Alicante,ES521,38.282169,-0.558156,1212|,48490.0
1246,Valencia,ES523,39.489314,-0.481625,1246|,23512.0
3998,Son Sant Joan,ES532,39.55361,2.727778,3998|,85262.0002441406
1213,Almeria,ES611,36.843936,-2.370097,1213|,5494.0
1226,Jerez,ES612,36.744622,-6.060111,1226|,6714.6666259766
1223,Granada,ES614,37.188731,-3.777356,1223|,2400.0
1230,Malaga,ES617,36.6749,-4.499106,1230|,62993.6666259766
1253,Sevilla,ES618,37.418,-5.893106,1253|,19086.0
1227,Murcia San Javier,ES620,37.774972,-0.812389,1227|,5822.6666259766
1054,Gran Canaria,ES705,27.931886,-15.386586,1054|,47700.6666870117
1053,La Palma,ES707,28.626478,-17.755611,1053|,2360.0
1056,Tenerife Sur,ES709,28.044475,-16.572489,1056|,52356.9998779297
430,Jyvaskyla,FI193,62.399453,25.678253,430|,600.0
462,Vaasa,FI195,63.05065,21.762175,462|,1364.0
448,Pori,FI196,61.461686,21.799983,448|,720.0
458,Tampere Pirkkala,FI197,61.414147,23.604392,458|,3520.0
421,Helsinki Vantaa,FI1B1,60.317222,24.963333,421|,51972.9333190918
460,Turku,FI1C1,60.514142,22.262808,460|,2060.0
441,Lappeenranta,FI1C5,61.044553,28.144397,441|,960.0
439,Kuopio,FI1D2,63.00715,27.797756,439|,248.0
429,Joensuu,FI1D3,62.662906,29.60755,429|,240.0
446,Oulu,FI1D6,64.930061,25.354564,446|,1154.0
453,Rovaniemi,FI1D7,66.564822,25.830411,453|,636.0
1374,Vatry,FR213,48.776072,4.184492,1374|,640.0
1371,Octeville,FR232,49.533889,0.088056,1371|,240.0
1376,Val De Loire,FR244,47.432222,0.727606,1376|,1600.0
1412,Carpiquet,FR251,49.173333,-0.45,1412|,940.0
1425,Longvic,FR261,47.26889,5.09,1425|,240.0
1399,Lesquin,FR301,50.561942,3.089444,1399|,11164.0
1320,Metz Nancy Lorraine,FR413,48.982142,6.251319,1320|,1176.0
1435,Entzheim,FR421,48.538319,7.628233,1435|,8520.0
4053,EuroAirport Basel-Mulhouse-Freiburg,FR422,47.59,7.529167,4053|,26131.0
1418,Nantes Atlantique,FR511,47.153189,-1.610725,1418|,24564.0
1403,Guipavas,FR522,48.447911,-4.418539,1403|,4400.0
1415,St Jacques,FR523,48.069508,-1.734794,1415|,3248.0
1409,Lann Bihoue,FR524,47.760555,-3.44,1409|,480.0
1277,Brie Champniers,FR531,45.729247,0.221456,1277|,240.0
6493,La Rochelle-Ile de Re,FR532,46.1792,-1.19528,6493|,2800.0
1268,Biard,FR534,46.587745,0.306666,1268|,1840.0
1265,Roumaniere,FR611,44.825279,0.518611,1265|,3088.0
1264,Merignac,FR612,44.828335,-0.715556,1264|,17621.3333129883
1262,La Garenne,FR614,44.174721,0.590556,1262|,480.0
1280,Anglet,FR615,43.468419,-1.523325,1280|,3759.0
1289,Marcillac,FR622,44.407869,2.482672,1289|,1200.0
1273,Blagnac,FR623,43.629075,1.363819,1273|,21571.9999847412
1285,Mazamet,FR627,43.55625,2.289183,1285|,720.0
1270,Bellegarde,FR633,45.862778,1.179444,1270|,3040.0
1350,Boutheon,FR715,45.540554,4.296389,1350|,1430.0
1335,Saint Exupery,FR716,45.726387,5.090833,1335|,37603.9999389648
1330,Auvergne,FR724,45.786661,3.169169,1330|,2240.0
1352,Salvaza,FR811,43.215978,2.306317,1352|,3200.0
1439,Garons,FR812,43.757444,4.416347,1439|,1280.0
1359,Mediterranee,FR813,43.576194,3.963014,1359|,6272.5
1356,Rivesaltes,FR815,42.740442,2.870667,1356|,1400.0
1354,Cote D\\'Azur,FR823,43.658411,7.215872,1354|,37635.533203125
1353,Provence,FR824,43.435555,5.213611,1353|,38496.9332885742
1438,Le Palyvestre,FR825,43.0973,6.14603,1438|,905.0
1361,Caumont,FR826,43.9073,4.901831,1361|,480.0
2881,Le Raizet,FRA10,16.265306,-61.531806,2881|,8756.0
2774,Rochambeau,FRA30,4.819808,-52.360447,2774|,2862.0
2305,Fukuoka,Fukuoka,33.585942,130.450686,2305|,29589.5998535156
5999,Fukushima Airport,Fukushima,37.2274,140.431,5999|,926.0
2326,Hiroshima,Hiroshima,34.436111,132.919444,2326|,5619.0
2287,New Chitose,Hokkaido,42.7752,141.692283,2287|,27088.4998779297
1205,Rijeka,HR031,45.216889,14.570267,1205|,1524.0
1206,Split,HR035,43.538944,16.297964,1206|,12901.9999771118
1202,Osijek,HR04B,45.462667,18.810156,1202|,880.0
1489,Ferihegy,HU101,47.436933,19.255592,1489|,28237.8666992187
1490,Debrecen,HU321,47.488917,21.615333,1490|,600.0
2334,Osaka Intl,Hyōgo,34.785528,135.438222,2334|,13377.7666320801
2281,Hyakuri,Ibaraki,36.181083,140.415444,2281|,1324.0
5577,Donegal Airport,IE011,55.044192,-8.341,5577|,480.0
600,Ireland West Knock,IE013,53.910297,-8.818492,600|,4568.0
599,Dublin,IE021,53.421333,-6.270075,599|,69356.3333740234
603,Shannon,IE023,52.701978,-8.924817,603|,9300.0
605,Waterford,IE024,52.1872,-7.086964,605|,480.0
596,Cork,IE025,51.841269,-8.491111,596|,10060.0
18,Reykjavik,IS001,64.13,-21.940556,18|,1200.0
16,Keflavik International Airport,IS002,63.985,-22.605556,16|,16263.0
2322,Komatsu,Ishikawa,36.394611,136.406544,2322|,5175.0
1526,Torino,ITC11,45.200761,7.649631,1526|,11810.3333282471
1528,Genova Sestri,ITC33,44.413333,8.8375,1528|,5648.2666625977
1524,Malpensa,ITC41,45.630606,8.728111,1524|,65283.4664916992
1525,Bergamo Orio Al Serio,ITC46,45.673889,9.704166,1525|,25536.0
1529,Linate,ITC4C,45.445103,9.276739,1529|,16245.8665466309
1505,Pescara,ITF13,42.431656,14.181067,1505|,2834.0
1561,Capodichino,ITF33,40.886033,14.290781,1561|,22287.6667327881
1506,Casale,ITF44,40.657633,17.947033,1506|,6623.1666870117
1501,Bari,ITF47,41.138856,16.760594,1501|,14411.13331604
1508,Lamezia Terme,ITF63,38.905394,16.242269,1508|,7362.0
1514,Reggio Calabria,ITF65,38.071206,15.651556,1514|,1554.0
1512,Palermo,ITG12,38.175958,13.091019,1512|,17468.5999755859
1509,Catania Fontanarossa,ITG17,37.466781,15.0664,1509|,33623.3000488281
1517,Alghero,ITG25,40.632133,8.290772,1517|,9664.0
1519,Elmas,ITG27,39.251469,9.054283,1519|,12577.6000061035
1536,Bolzano,ITH10,46.460194,11.326383,1536|,480.0
1550,Villafranca,ITH31,45.395706,10.888533,1550|,10815.6666870117
1539,Treviso,ITH34,45.6484,12.194422,1539|,11980.0
1551,Venezia Tessera,ITH35,45.505278,12.351944,1551|,36026.8000030518
1531,Parma,ITH52,44.824483,10.296367,1531|,1280.0
1538,Bologna,ITH55,44.535444,11.288667,1538|,25423.3333282471
1563,Firenze,ITI14,43.809953,11.2051,1563|,13468.0
1558,Marina Di Campo,ITI16,42.760277,10.239445,1558|,1200.0
1562,Pisa,ITI17,43.683917,10.39275,1562|,23381.3333358765
1567,Perugia,ITI21,43.095906,12.513222,1567|,1580.0
4309,Falconara,ITI32,43.616389,13.362222,4309|,2780.0
1555,Fiumicino,ITI43,41.804475,12.250797,1555|,113331.049995422
2344,Hanamaki,Iwate,39.428611,141.135278,2344|,960.0
2337,Takamatsu,Kagawa,34.214167,134.015556,2337|,2866.6666259766
2307,Kagoshima,Kagoshima,31.803397,130.719408,2307|,5404.3333129883
2332,Kochi,Kochi,33.546111,133.669444,2332|,1163.0
609,Kastrup,Kopenhagen,55.617917,12.655972,609|,73522.3126144409
2312,Kumamoto,Kumamoto,32.837319,130.85505,2312|,2889.1666259766
507,Heathrow,LONDON,51.4775,-0.461389,507|,274686.666778564
3956,Kaunas Intl,LT002,54.963919,24.084778,3956|,6080.0
3959,Vilnius Intl,LT00A,54.634133,25.285767,3959|,16271.6666564941
629,Luxembourg,LU000,49.626575,6.211517,629|,18172.6666259766
1741,Podgorica,ME000,42.359392,19.251894,1741|,4012.0
2347,Sendai,Miyagi,38.139722,140.916944,2347|,8843.0
2308,Miyazaki,Miyazaki,31.877222,131.448611,2308|,3405.4999465942
1737,Skopje,MK008,41.961622,21.621381,1737|,6893.3333282471
1606,Luqa,MT001,35.857497,14.4775,1606|,34464.0
2280,Matsumoto,Nagano,36.166758,137.922669,2280|,480.0
2313,Nagasaki,Naoasaki,32.916944,129.913611,2313|,4779.0
4381,Niigata,Niigata,37.5711,139.0646,4381|,4148.0
586,Eelde,NL131,53.11972,6.579444,586|,2080.0
580,Schiphol,NL326,52.308613,4.763889,580|,171159.682937622
591,Rotterdam,NL339,51.956944,4.437222,591|,9260.0
585,Eindhoven,NL414,51.450139,5.374528,585|,20464.0
582,Maastricht,NL423,50.911658,5.770144,582|,3040.0
644,Gardermoen,NO012,60.193917,11.100361,644|,54548.5663757324
642,Leirin,NO022,61.015556,9.288056,642|,80.0
659,Geiteryggen,NO034,59.185,9.566944,659|,240.0
638,Kjevik,NO042,58.204214,8.085369,638|,2861.5999755859
666,Sola,NO043,58.876778,5.637856,666|,14227.3904266357
636,Flesland,NO051,60.293386,5.218142,636|,19257.8222045898
656,Roros,NO061,62.578411,11.342347,656|,240.0
665,Vaernes,NO062,63.457556,10.92425,665|,11767.5999755859
635,Bodo,NO071,67.269167,14.365278,635|,4285.5999755859
663,Langnes,NO072,69.683333,18.918919,663|,6674.9333190918
2310,Oita,Oita,33.479444,131.737222,2310|,2482.6666259766
2327,Okayama,Okayama,34.756944,133.855278,2327|,3927.3333740234
2384,Naha,Okinawa,26.195814,127.645869,2384|,20874.9165649414
3992,Kansai,Osaka,34.434722,135.244167,3992|,65750.2334594727
1382,Charles De Gaulle,PARIS,49.012779,2.55,1382|,226982.76651001
8832,Lublin,PL314,51.239333,22.714083,8832|,1640.0
675,Jasionka,PL325,50.109958,22.019,675|,3200.0
674,Lawica,PL415,52.421031,16.826325,674|,6040.0
680,Strachowice,PL514,51.102683,16.885836,680|,9703.3333740234
5591,Bydgoszcz Ignacy Jan Paderewski Airport,PL613,53.0968,17.9777,5591|,960.0
668,Lech Walesa,PL633,54.377569,18.466222,668|,14612.0000534058
1636,Porto,PT11A,41.248055,-8.681389,1636|,31295.6667480469
1626,Faro,PT150,37.014425,-7.965911,1626|,32870.6667480469
1638,Lisboa,PT170,38.781311,-9.135919,1638|,69057.7666015625
1633,Ponta Delgada,PT200,37.741184,-25.69787,1633|,6954.0
4091,Madeira,PT300,32.697889,-16.774453,4091|,16849.9332885742
1656,Oradea,RO111,47.025278,21.9025,1656|,480.0
1652,Cluj Napoca,RO113,46.785167,23.686167,1652|,5864.9999847412
1662,Transilvania Targu Mures,RO125,46.467714,24.412525,1662|,990.0
1655,Iasi,RO213,47.178492,27.620631,1655|,3008.0
1657,Henri Coanda,RO322,44.572161,26.102178,1657|,30713.9332733154
1654,Craiova,RO411,44.318139,23.888611,1654|,600.0
1663,Traian Vuia,RO424,45.809861,21.337861,1663|,3733.9333496094
5996,Saga Airport,Saga,33.1497,130.302,5996|,698.0
737,Arlanda,SE110,59.651944,17.918611,737|,67221.7999725342
699,Skavsta,SE122,58.788636,16.912189,699|,9780.0
742,Saab,SE123,58.40615,15.680508,742|,480.0
731,Orebro,SE124,59.223733,15.037956,731|,160.0
733,Vasteras,SE125,59.589444,16.633611,733|,960.0
688,Jonkoping,SE211,57.757594,14.068731,688|,480.0
711,Kronoberg,SE212,56.929144,14.727994,711|,1880.0
707,Kalmar,SE213,56.685531,16.287578,707|,717.3333282471
685,Ronneby,SE221,56.266667,15.265,685|,728.6666717529
708,Sturup,SE224,55.530193,13.371639,708|,4051.3333129883
709,Halmstad,SE231,56.691128,12.820211,709|,1200.0
687,Landvetter,SE232,57.662836,12.279819,687|,14696.7666625977
5595,Karlstad Airport,SE311,59.4447,13.3374,5595|,560.0
698,Mora,SE312,60.957908,14.511383,698|,160.0
721,Sundsvall Harnosand,SE321,62.528125,17.443928,721|,1048.6666717529
728,Umea,SE331,63.791828,20.282758,728|,1782.0
715,Gallivare,SE332,67.132408,20.814636,715|,1120.0
2328,Izumo,Shimane,35.413611,132.89,2328|,375.0
6476,Mt. Fuji Shizuoka Airport,Shizuoka,34.796111,138.189444,6476|,2962.0
1569,Ljubljana,SI042,46.223686,14.457611,1569|,8146.6667175293
1745,M R Stefanik,SK010,48.170167,17.212667,1745|,6048.0
1746,Kosice,SK042,48.663055,21.241112,1746|,1380.0
2336,Tokushima,Tokushima,34.132808,134.606639,2336|,690.5
2335,Tottori,Tottori,35.530069,134.166553,2335|,292.0
2324,Toyama,Toyama,36.648333,137.1875,2324|,3055.0
1701,Ataturk,TR100,40.976922,28.814606,1701|,131312.219726563
5802,Balikesir Korfez Airport,TR221,39.5546,27.0138,5802|,310.0
6781,Canakkale Airport,TR222,40.137722,26.426777,6781|,256.0
1706,Adnan Menderes,TR310,38.292392,27.156953,1706|,21377.5555419922
1699,Cardak,TR322,37.785567,29.701297,1699|,591.0
9045,Zafer,TR333,39.111389,30.13,9045|,284.0
6780,Anadolu Airport,TR412,39.809858,30.519378,6780|,320.0
1682,Esenboga,TR510,40.128082,32.995083,1682|,16127.6190490723
1691,Konya,TR521,37.979,32.561861,1691|,1015.3333435059
1688,Antalya,TR611,36.898731,30.800461,1688|,42866.200012207
5801,Isparta SÄ‚Ä˝leyman Demirel Airport,TR612,37.8554,30.3684,5801|,274.6666564941
1685,Adana,TR621,36.982166,35.280388,1685|,5370.0
7453,Hatay Airport,TR631,36.362778,36.282222,7453|,2745.0
5798,Kahramanmaras Airport,TR632,37.539,36.9534,5798|,878.0
3987,Kapadokya,TR714,38.771867,34.53455,3987|,609.3333435059
1696,Erkilet,TR721,38.770386,35.495428,1696|,2318.0
1694,Sivas,TR722,39.813828,36.903497,1694|,1224.0
7821,Zonguldak,TR811,41.506111,32.088611,7821|,512.0
1726,Trabzon,TR901,40.995108,39.789728,1726|,3154.799987793
1724,Erzurum,TRA11,39.956501,41.170166,1724|,1558.0
5796,Kars Airport,TRA22,40.562222,43.115002,5796|,924.0
1695,Erhac,TRB11,38.435347,38.091006,1695|,1155.3333740234
1721,Elazig,TRB12,38.606925,39.291417,1721|,1816.0
1728,Van,TRB21,38.468219,43.3323,1728|,1538.0
1689,Oguzeli,TRC11,36.947183,37.478683,1689|,2708.1333312988
5800,Adiyaman Airport,TRC12,37.7314,38.4689,5800|,630.0
9044,Sanliurfa GAP,TRC21,37.45,38.9,9044|,1518.0
522,Durham Tees Valley Airport,UKC11,54.509189,-1.429406,522|,720.0
521,Newcastle,UKC22,55.0375,-1.691667,521|,25058.0
478,Manchester,UKD33,53.353744,-2.27495,478|,113277.983787537
514,Blackpool,UKD45,53.771667,-3.028611,514|,2112.0
491,Liverpool,UKD72,53.333611,-2.849722,491|,17298.0
517,Leeds Bradford,UKE42,53.865897,-1.660569,517|,24369.3333740234
523,Nottingham East Midlands,UKF22,52.831111,-1.328056,523|,30368.0
469,Birmingham,UKG32,52.453856,-1.748028,469|,44309.4666442871
547,Norwich,UKH15,52.675833,1.282778,547|,2460.0
490,Bristol,UKK12,51.382669,-2.719089,490|,30090.0
472,Gloucestershire,UKK13,51.894167,-2.167222,472|,80.0
494,Bournemouth,UKK22,50.78,-1.8425,494|,6000.0
481,St Mawgan,UKK30,50.440558,-4.995408,481|,1120.0
552,Exeter,UKK43,50.734444,-3.413889,552|,5820.0
488,Cardiff,UKL22,51.396667,-3.343333,488|,8420.0
519,Hawarden,UKL23,53.178056,-2.977778,519|,480.0
540,Dundee,UKM21,56.452499,-3.025833,540|,240.0
535,Edinburgh,UKM25,55.95,-3.3725,535|,33849.4166870117
534,Glasgow,UKM35,55.871944,-4.433056,534|,33039.6666259766
532,Dyce,UKM50,57.201944,-2.197778,532|,10445.3333282471
533,Inverness,UKM62,57.5425,-4.0475,533|,2544.0
536,Islay,UKM63,55.681944,-6.256667,536|,240.0
467,Belfast City,UKN01,54.618056,-5.8725,467|,5100.0
465,Belfast Intl,UKN03,54.6575,-6.215833,465|,9820.0
468,City of Derry,UKN04,55.042778,-7.161111,468|,1600.0
2284,Nanki Shirahama,Wakayama,33.662222,135.364444,2284|,240.0
679,Okecie,warsaw,52.16575,20.967122,679|,34854.0001220703
2341,Yamagata,Yamagata,38.411894,140.371331,2341|,720.0
2296,Yamaguchi Ube,Yamaguchi,33.93,131.278611,2296|,1150.0
3364,"Capital Intl","Beijing",40.080111,116.584556,3364|6341|8595|8640|8843|9033|9216|9322|,211039.633483887
2188,"Dubai Intl","Dubai",25.252778,55.364444,2188|8076|8865|,204721.371948242
3316,"Changi Intl","Singapore",1.350189,103.994433,3316|3315|9304|,185192.582977295
3930,"Incheon Intl","Seoul",37.469075,126.450517,3930|2378|8346|,178633.166381836
3077,"Hong Kong Intl","Hong Kong",22.308919,113.914603,3077|4232|4390|8058|8059|8263|8264|8338|8392|8393|9217|9275|,171780.939453125
3885,"Suvarnabhumi Intl","Bangkok",13.681108,100.747283,3885|3157|7735|7819|,163326.809082031
3406,"Pudong","Shanghai",31.143378,121.805214,3406|3391|8600|9034|9058|9069|,162233.123901367
502,"Gatwick","LONDON",51.148056,-0.190278,502|548|492|503|501|564|7393|7639|7667|7696|7722|8024|8590|8732|8912|8978|9276|9341|9356|9357|,129578.333251953
2276,"Taoyuan Intl","Taipei",25.077731,121.232822,2276|2275|,124627.632507324
3370,"Baiyun Intl","Guangzhou",23.392436,113.298786,3370|8399|8915|9363|,117242.249755859
193,"Lester B Pearson Intl","Toronto",43.677223,-79.630556,193|144|82|194|7463|7844|8599|9194|,113742.718887329
2179,"Abu Dhabi Intl","Abu Dhabi",24.432972,54.651138,2179|2180|,110898.066894531
3304,"Kuala Lumpur Intl","Kuala Lumpur",2.745578,101.709917,3304|3408|7972|,108899.183349609
4029,"Domododevo","Moscow",55.408611,37.906111,4029|2985|2988|4360|8193|8661|9318|9358|9364|,105155.666625977
3395,"Shuangliu","Chengdu",30.578528,103.947086,3395|,101825.266357422
3093,"Indira Gandhi Intl","Delhi",28.5665,77.103088,3093|3091|,98910.3334350586
2241,"Doha Intl","Doha",25.261125,51.565056,2241|6444|6833|,93599.2454223633
3361,"Sydney Intl","Sydney",-33.946111,151.177222,3361|126|,91507.4995727539
2072,"King Abdulaziz Intl","Jeddah",21.679564,39.156536,2072|2071|,89352.8194274902
2997,"Chhatrapati Shivaji Intl","Mumbai",19.088686,72.867919,2997|,83752.6666564941
3379,"Xianyang","Xi'an",34.447119,108.751592,3379|,83534.8665771484
3393,"Jiangbei","Chongqing",29.719217,106.641678,3393|,79307.2667236328
3382,"Wujiaba","Kunming",24.992364,102.743536,3382|,78084.6663208008
2564,"Guarulhos Gov Andre Franco Montouro","Sao Paulo",-23.432075,-46.469511,2564|2618|2593|,77717.1668701172
3386,"Xiaoshan","Hangzhou",30.229503,120.434453,3386|9097|,76584.2503662109
3374,"Baoan Intl","Shenzhen",22.639258,113.810664,3374|8916|8917|8919|9254|,73304.1667480469
2359,"Tokyo Intl","Tokyo",35.552258,139.779694,2359|2360|8012|8594|,73264.5328979492
1824,"Licenciado Benito Juarez Intl","Mexico City",19.436303,-99.072097,1824|,73130.3664550781
2397,"Ninoy Aquino Intl","Manila",14.508647,121.019581,2397|,72127.6663818359
813,"Johannesburg Intl","Johannesburg",-26.139166,28.246,813|820|803|5603|,70972.850479126
3275,"Soekarno Hatta Intl","Jakarta",-6.125567,106.655897,3275|3900|6224|,70102.0002136231
3383,"Gaoqi","Xiamen",24.544036,118.127739,3383|8879|,69350.7999267578
1386,"Orly","PARIS",48.725278,2.359444,1386|1256|1380|1383|1384|1385|1387|1388|6486|7676|7677|7838|7954|8586|8587|8588|8622|8896|9400|,67178.3332824707
146,"Pierre Elliott Trudeau Intl","Montreal",45.470556,-73.740833,146|71|93|7462|7845|8598|,66605.6428375244
